TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Predicted RV Semi-amplitude (m/s),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,Label
437261733,1910.01,,5,5,5,5,5,5,5,21.2,64.9,117.14,42.7,0,0,0,KP,KP,13.2958,0.007,,1,qlp,QLP,11:21:17.84,-22:23:17.44,-24.166,0.048,0.929,0.034,2459296.222791,0.0015289,5.4161129,1.65e-05,3.385,0.092,15.649124,0.004986,14310.0,4.59249,13.3752,,232.397,1087.0,26.0,642.884,13.6555,5652.0,122.0,4.36,,1.1,,,,1.0,,"9,36",2020-05-29,2021-11-10,2025-07-31 12:59:22,HATS-59 b,Transit
418987806,1584.01,,5,5,5,5,5,5,5,178.4,233.3,317.0,160.3,1,2,1,PC,FP,9.27904,0.006,,1,qlp-tois-update,QLP,00:26:04.66,63:19:09.88,-13.0,0.041,-0.308,0.038,2460633.085787,0.0039066,0.88654,0.0001899999999999,1.679,0.037,0.945002,0.282085,870.0,259.776,24.9348,7.63992,64431.5,4438.0,32.0,479.659,6.5305,6919.0,178.4,3.36,0.09,4.27,0.17,,,1.509,0.265816,"18,24,58,78,85",2019-12-19,2025-03-07,2025-07-31 12:59:22,likely EB; retired as TFOP FP/NEB,False Positive
384549882,1048.01,,5,5,5,5,5,5,5,78.9,309.2,77.13,34.0,6,1,3,PC,FP,8.802,0.006,,1,qlp,QLP,09:06:06.65,-54:54:14.12,-10.863,0.096,7.063,0.089,2458518.376,0.00075,0.30412,1e-05,0.748,0.1,1.44499,0.00416,1330.0,3.83107,10.417,0.668057,280833.0,6413.0,70.0,440.426,9.484,11892.0,235.8,4.14,0.07,2.52,0.09,,,3.17,0.422288,"8,9,10",2019-07-24,2020-05-20,2025-07-31 12:59:22,probably EB,False Positive
307809773,4599.02,,1,5,5,1,4,4,4,12.7,238.9,4.19,2.5,0,2,5,CP,CP,7.89863,0.008,,2,qlp-s72-ffi,SPOC/QLP,06:37:09.97,17:33:58.57,-764.522,0.088,337.802,0.075,2460277.804123,0.0006833,5.7060868,6.3e-06,0.863,0.15,0.891756,0.256535,821.0,236.25,1.89602,0.173003,20.536,593.0,28.0,10.0055,0.00505,3807.0,157.0,4.77,0.01,0.47,0.01,,,0.463011,0.020376,"43,44,45,71,72",2021-11-01,2024-01-03,2025-07-31 12:59:22,HD 260655 c,Transit
450327768,1788.01,,5,5,5,5,5,5,5,46.4,158.2,77.23,27.5,6,2,2,PC,FP,10.1883,0.007,,1,qlp,QLP,10:40:55.01,35:54:48.07,-48.379,0.082,-72.308,0.073,2458875.04671,0.00069,5.34326,0.00028,1.426,0.096,7.605011,0.003726,6980.0,3.43158,10.4171,0.594114,52.9343,751.0,70.0,191.532,2.375,5776.0,131.0,4.25,0.08,1.26,0.06,,,1.035,0.127192,21,2020-03-12,2020-03-12,2025-07-31 12:59:22,,False Positive
120602501,1366.01,,5,5,5,5,5,5,5,250.8,631.4,317.0,81.4,0,2,4,EB,FP,8.48216,0.006,,1,spoc-s14-s60-b0A-PC,SPOC/QLP,22:30:44.84,40:00:13.55,64.486,0.036,-47.157,0.047,2459830.772785,0.00039286475,14.8626982035114,7.926379e-06,3.32505015900045,0.042186625,9.010044,0.076908,8264.21939186854,70.83259,26.5090911240257,7.460604,202.609576738049,962.242958920619,169.92651,118.59,0.437,5705.0,185.1,3.97,0.07,1.73363995552063,0.0842312,,,1.02,0.127522,"16,56",2019-10-30,2023-08-18,2025-07-31 12:59:22,clear eccentric EB,False Positive
260298958,2205.01,,5,5,5,5,5,5,5,97.9,58.6,317.0,286.9,4,0,2,PC,FP,15.0804,0.009,,1,spoc-s01-s65-b0A-PC,SPOC,06:17:15.76,-56:30:35.49,-2.397,0.07,27.724,0.077,2459036.525582,0.00013302908,0.88914831054054,9.526462e-07,1.1970992381886394,0.017634984,49.676229,0.6767,44722.58909944373,623.0692,14.824978240517142,0.4989428,280.5711449905768,1043.8317455002243,80.64614,409.034,5.74,3653.0,157.0,4.60969,0.0131045,0.6498870253562927,0.0207052,,,0.627042,0.0210398,"27,28,29,31,35,36,37,38,39,61,62,63,64,65",2020-09-18,2025-07-09,2025-09-18 12:19:01,near neighbor TIC 737476974; V-shaped; large PC,False Positive
71854732,3658.01,,5,5,5,5,5,5,5,,,102.74,,1,1,4,EB,FP,12.6532,0.006,,1,qlp-s58-tois,FAINT,01:45:11.38,54:33:34.75,-19.248,2.01,14.892,2.01,2459909.663353,0.0027931,3.1004285,2.38e-05,3.513,1.313,13.969536,24.420889,12784.0,22241.4,,,17168.8,3188.0,19.0,,,8951.0,338.1,,,,,,,,,"18,58",2021-06-23,2024-09-06,2024-10-01 12:15:24,found in faint-star QLP search; strong phase modulations and ~3000 ppm secondary; no stellar radius; Teff ~8000 K; retired as TFOP FP/EB,False Positive
243283955,7345.01,,5,5,5,5,5,5,5,3.5,23.9,22.7,6.5,2,2,3,PC,FP,11.9125,0.007,,1,qlp-s83-faintsearch,FAINT,19:14:40.84,55:21:16.48,-5.259,0.062,-7.785,0.064,2460570.743707,0.002553,8.407133,2.43e-05,1.272,0.281,1.618953,0.148568,1490.0,136.827,5.06899,0.377915,24.6329,620.0,12.0,488.546,6.8725,6126.0,124.9,4.25,0.08,1.33,0.06,,,1.16,0.158394,"14,15,16,23,26,40,41,49,53,54,55,56,59,60,73,74,75,76,80,81,82,83",2025-04-10,2025-04-10,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
1979500576,3627.01,,5,5,5,5,5,5,5,16.5,77.6,25.06,11.8,0,0,0,PC,FP,12.2546,0.009,,1,qlp-s17-faintsearch,FAINT,20:56:09.72,57:42:30.12,2.459,0.079,4.13,0.08,2458784.456622,0.0056474,2.6342729,0.0004907,3.998,0.52,3.469035,0.620962,3190.0,571.764,,,,,19.0,272.628,3.1125,,,,,,,,,,,"15,16,17",2021-06-23,2024-08-22,2025-07-31 12:59:22,V-shaped; found in faint-star QLP search,False Positive
380255458,7512.01,,5,5,5,5,5,5,5,31.7,110.9,102.77,34.6,0,1,5,KP,KP,12.0213,0.006,,1,spoc-s01-s92-b02,SPOC,12:32:32.96,-09:36:27.4,-6.831,0.101,6.107,0.052,2459559.04535,0.0010217173,6.56920797691,0.0006984122,3.661702231205262,0.10787025,15.809975,0.344967,14456.01921424417,317.67548,12.33083014838784,0.752705,0.4834921854375145,212.6753295016155,43.617573,347.917,8.102,5712.0,130.874,4.43116,0.0811454,1.0170199871063232,0.0548341,,,1.018,0.130352,"46,91",2025-10-16,2025-10-16,2026-06-03 12:19:02,K2-140 b; SPOC report has 94x actual period (6.569188 d),Transit
144193715,4308.01,,2,5,5,2,4,4,4,2.8,42.0,6.64,2.2,2,1,3,CP,CP,10.339,0.006,,1,qlp-s68-ffi,SPOC,21:51:00.74,-43:33:44.51,-72.111,0.063,-1.864,0.06,2460163.674868,0.0044186,9.1512776,3.39e-05,2.616,0.642,1.166707,0.090487,1074.0,83.338,2.45142,0.193343,55.3616,759.0,10.0,108.932,0.638,5015.0,180.0,4.47652,0.304279,0.79,0.05,,,0.9,0.113319,"1,28,68",2021-07-19,2023-10-30,2025-07-31 12:59:22,TOI-4308 b,Transit
26583436,6172.01,,5,5,5,5,5,5,5,5.1,24.6,44.1,13.4,2,0,1,PC,FP,13.0091,0.007,,1,qlp-s56-faintsearch,FAINT,19:28:07.56,49:23:19.09,0.468,0.031,5.103,0.039,2459851.702422,0.0051646,6.1429164,6.72e-05,4.475,0.654,4.211041,0.239154,3871.0,220.245,7.50153,,592.787,1374.0,18.0,869.253,12.8745,6291.9,20.2,4.25,,1.38,,0.0142717,0.0191102,1.23,,"14,15,40,54,55,56",2023-03-30,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
150428135,700.03,,2,5,5,2,4,4,4,0.5,6.3,0.85,0.5,16,3,3,CP,CP,10.9102,0.007,,3,spoc-s01-s69-b0A-CP,SPOC,06:28:22.97,-65:34:43.01,-102.75,0.051,161.805,0.06,2458331.349645,0.0019034237,9.97727296315733,2.3784049e-05,2.25836309963842,0.40294933,0.499393,0.038273,459.852547907722,35.250004,0.961728828302629,0.39835432,5.14160793138607,384.055942001814,13.609558,31.1265,0.0206,3482.0,,4.438,,0.419456988573074,0.0125728,,,0.413261,0.0203393,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38,61,62,63,64,65,66,68,69",2019-07-23,2024-02-14,2025-07-31 12:59:22,TOI-700 b / TOI-700.03,Transit
126606859,4479.01,,2,4,4,2,4,4,4,11.7,75.5,7.69,8.3,5,0,1,CP,CP,12.9374,0.008,,1,spoc-s14-s55-b0A-CP,SPOC,21:04:23.27,24:39:13.23,90.926,0.07,-121.112,0.07,2459797.406342,0.001633398,1.15890129424359,7.702015e-06,1.16887016806511,0.19994436,3.774793,0.3008,3470.67593016847,277.00897,2.68297218802467,0.46727428,88.1856149054927,781.572349418761,13.868706,80.6532,0.2566,3449.0,157.0,4.80176,0.00495294,0.427388995885849,0.012702,,,0.422022,0.0202638,"15,41,55",2021-10-07,2023-03-15,2025-07-31 12:59:22,TOI-4479 b,Transit
463203560,2958.01,,5,5,5,5,5,5,5,26.1,115.6,29.55,13.3,0,0,1,EB,FP,10.6758,0.006,,1,qlp-s37-tois,FAINT,10:13:00.08,-58:45:48.22,-27.328,0.048,15.688,0.047,2460014.553417,0.0019762001,1.9905105,5.1e-06,2.62,0.285,2.467423,0.022325,2270.0,20.5618,5.94241,0.591461,8376.54,2665.0,49.0,206.3,1.174,6211.0,130.4,4.46,0.08,1.07,0.05,,,1.2,0.169806,"9,10,36,37,63,64",2021-06-04,2024-11-18,2025-07-31 12:59:22,found in faint-star QLP search; retired as TFOP NEB,False Positive
177722855,971.01,,5,5,5,5,5,5,5,7.0,43.9,12.36,5.8,0,5,7,EB,FP,10.5224,0.006,,1,qlp-s33-tois,QLP,07:09:41.15,-11:19:43.96,-26.461,0.067,17.049,0.061,2459225.430047,0.0032688,2.3960724,2.79e-05,4.53,0.82,0.738552,0.001453,680.0,1.33785,3.54571,0.252742,3570.59,2153.0,18.0,229.595,2.293,5743.0,241.8,4.18,0.09,1.37,0.07,,,1.026,0.146742,"7,33",2019-07-24,2024-09-08,2025-07-31 12:59:22,retired as TFOP FP/NEB,False Positive
412014494,1111.01,,5,5,5,5,5,5,5,35.2,122.8,129.16,26.3,4,1,1,EB,FP,9.3871,0.006,,1,qlp-s67-ffi,QLP,19:25:29.71,-60:56:27.75,15.517,0.051,-8.387,0.05,2460131.889805,0.0067615,11.4756978,8.85e-05,0.808,0.521,9.094106,2.316989,8341.0,2131.75,14.1098,4.18181,11.4585,512.0,113.0,312.461,4.28,7262.0,134.8,4.0,0.08,2.13,0.08,,,1.64,0.269953,"13,27,67",2019-08-15,2023-09-14,2025-07-31 12:59:22,TFOP FP/SB1,False Positive
14770122,5098.01,,5,5,5,5,5,5,5,55.5,79.4,317.0,110.5,0,0,0,KP,KP,11.8887,0.006,,1,spoc-s01-s72-b0A-KP,SPOC,07:35:01.98,17:49:48.1,1.121,0.064,-8.592,0.055,2459500.382137,0.00029155912,3.54387321128987,2.7073618e-06,4.2332051613389,0.03542966,11.891746,0.080594,10892.9403037813,74.226776,19.1202757070001,0.95190454,1915.69337537107,1687.33474296348,147.14967,697.004,17.5065,6466.0,128.891,4.07444,0.0909332,1.74624001979828,0.0862691,,,1.32,0.213835,"44,45,46,71,72",2022-01-06,2024-11-26,2025-07-31 12:59:22,HAT-P-39 b,Transit
365952328,6768.01,,5,5,5,5,5,5,5,20.6,21.3,317.0,109.6,1,0,0,PC,FP,12.4154,0.006,,1,qlp-s66-faintsearch,FAINT,18:24:45.9,-60:47:04.28,5.199,0.054,-9.176,0.057,2460120.784046,0.0023942,4.8741147,1.3e-05,2.049,0.197,5.020089,0.319893,4613.0,294.589,14.8251,1.03849,161.07,992.0,17.0,906.007,34.736,6085.0,129.1,3.84,0.09,2.11,0.13,,,1.14,0.153379,"13,39,66",2023-11-02,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
96246348,1014.01,,5,5,5,5,5,5,5,,,28.62,,1,2,3,EB,FP,7.678,0.012,,1,spoc-s01-s65-b0A-PC,QLP,06:54:14.78,-34:13:22.15,-13.063,0.078,9.737,0.141,2459985.657041,0.0003095,1.40951841053404,2.3423552e-06,0.948499939586137,0.041390125,3.089522,0.056331,2841.51032575625,51.88166,,,1650.42207095793,1625.61802176821,57.17235,224.672,2.8445,9307.0,938.9,,,,,,,,,"6,7,33,34,61",2019-07-24,2023-11-20,2023-12-08 12:13:22,phantom TIC; real stars are TIC 772008799 and TIC 772008800; retired as TFOP FP/EB,False Positive
69672493,5079.01,,5,5,5,5,5,5,5,11.0,99.1,5.59,3.5,2,2,2,EB,FP,9.642901,0.006,,1,qlp-s71-ffi,QLP,05:09:34.76,24:19:28.17,75.031,0.078,-186.132,0.05,2460257.096765,0.001873,1.4920726,4.7e-06,1.594,0.315,0.98521,0.055807,907.0,51.3985,2.23482,0.160056,654.339,1409.0,22.0,77.3109,0.24775,5125.0,124.0,4.56,0.08,0.81,0.05,,,0.86,0.100986,"43,44,71",2022-01-06,2023-12-20,2025-07-31 12:59:22,visual binary; TFOP NEB/FP,False Positive
394918211,4377.01,TIC 394918211.01,3,5,5,3,4,4,4,32.0,20.0,317.0,142.6,0,9,3,PC,CP,10.7934,0.006,,1,spoc-s01-s69-b0A-CP,CTOI,10:59:43.79,-82:13:16.86,-16.228,0.042,12.839,0.036,2459337.638207,0.0015245967,4.3780194087307525,1.4860767e-05,8.420332096936423,0.17247558,1.743335,0.038515,1604.382512854875,35.473118,14.363274239922218,0.54376435,430.9825946453115,1162.076402680147,25.866648,455.82,4.8585,4913.0,122.0,,,3.413480043411255,,,,,,"11,12,13,38,39,65,66",2021-08-13,2025-07-09,2025-09-18 12:19:01,CTOI from Samuel Grunblatt; evolved star; TOI-4377 b,Transit
49617263,2417.01,,5,5,5,5,5,5,5,7.7,36.7,21.44,8.3,0,2,1,PC,FP,10.2589,0.006,,1,qlp,QLP,02:31:32.45,-40:00:58.33,33.492,0.043,11.933,0.062,2459139.2966,0.00345,4.83266,5e-05,2.308,0.404,0.901535,0.002028,830.0,1.86781,4.9031,0.375862,161.807,993.0,9.0,257.337,2.2535,5485.4,120.4,3.9,0.08,1.83,0.1,-0.24,0.09,0.96,0.120004,"3,30",2020-11-25,2020-11-29,2025-07-31 12:59:22,Depth-aperture. Potential visual binary 2arcsec away in Gaia with similar distance and proper motion but 3 mags fainter.,False Positive
425220920,985.01,,5,5,5,5,5,5,5,104.3,182.5,317.0,91.7,0,4,5,PC,FP,10.2462,0.006,,1,qlp,QLP,07:26:34.56,07:00:58.79,15.61,0.082,-6.35,0.069,2458494.52201,0.00152,8.76905,0.00107,3.504,0.217,15.705301,0.880182,14361.0,810.349,21.0089,5.47454,538.251,1341.0,43.0,260.641,3.3555,5906.8,319.0,4.22,0.04,1.59,0.17,0.0954963,0.0126866,1.108,0.141922,7,2019-07-24,2019-07-24,2025-07-31 12:59:22,period might be twice,False Positive
284305328,4019.01,,5,5,5,5,5,5,5,76.5,100.0,317.0,123.4,3,0,0,PC,FP,12.6967,0.006,,1,qlp-s25-faintsearch,FAINT,00:36:41,65:56:14.95,-2.717,0.028,-2.005,0.028,2459883.460104,0.0024420777,2.2963814,2.19e-05,2.649,0.248,8.666096,0.28633,7950.0,263.685,20.9239,6.70331,5163.1,2361.0,49.0,554.728,5.6135,6620.0,1539.9,4.04,,1.87,0.52,,,1.387,,"17,18,24,25,58",2021-06-23,2024-08-22,2025-07-31 12:59:22,V-shaped; found in faint-star QLP search; Gaia DR2 Rstar ~2.04 slightly larger than TIC value;  nearby TIC 284305330 (delta Tmag 3.2  separation 4.52''),False Positive
268924036,4490.01,,5,5,5,5,5,5,5,55.1,80.5,317.0,156.4,0,1,1,KP,KP,14.7344,0.01,,1,spoc-s14-s55-b0A-KP,SPOC,19:58:14.85,43:30:12.66,-4.417,0.046,-9.668,0.055,2459421.60304,0.0017948213,2.0523416565289,1.5078293e-05,2.12249573823356,0.20605198,38.092418,2.553521,34476.0907387218,2349.1162,22.5105620642008,1.3698725,1327.24986788468,1539.4228275283,13.474866,1302.33,46.81,5767.0,123.0,4.31546,,1.16875004768372,,,,1.03,,"41,54,55",2021-10-07,2023-03-15,2025-07-31 12:59:22,Kepler-718 b,Transit
272366748,5824.01,,5,5,5,5,5,5,5,15.5,43.1,126.98,50.8,0,0,1,KP,KP,14.8018,0.008,,1,spoc-s14-s55-b0A-KP,SPOC,19:45:34.37,45:34:06.72,2.16,0.052,-6.358,0.052,2459800.057422,0.005218857,3.85558968989324,4.9221235e-05,3.237964370373,0.37446895,18.410701,1.365653,16813.9237374172,1257.0226,13.9654621834279,1.28814,456.174963441532,1178.6981748376,11.369815,1257.16,48.67,5741.0,124.0,4.40631,,1.05268001556396,,,,1.03,,"41,55",2022-10-12,2023-03-15,2025-07-31 12:59:22,Kepler-731 b,Transit
320004517,1055.01,,1,5,5,1,4,4,4,7.8,117.4,12.54,3.0,6,31,5,CP,CP,8.0888,0.006,,1,spoc-s01-s69-b0A-CP,SPOC/QLP,19:33:08.79,-54:31:57.82,108.439,0.074,-82.632,0.052,2458661.062711,0.0008671072,17.4713078237805,1.7598653e-05,4.42848186915156,0.099011794,1.303399,0.031349,1199.75414831496,28.872627,3.57668278261345,0.24099071,53.3700317076526,689.356880680427,43.21312,57.2651,0.18695,5783.54,7.82429,4.49925,0.019231,0.974668979644775,0.0546984,-0.0525569,0.00695284,1.04,0.135125,"13,27,67",2019-08-16,2024-09-30,2025-07-31 12:59:22,HD 183579 b,Transit
151825527,672.01,,3,5,5,3,4,4,4,23.5,134.6,23.38,14.7,8,1,4,PC,CP,11.6739,0.007,,1,spoc-s01-s65-b0A-PC,SPOC/QLP,11:11:57.81,-39:19:41.21,85.141,0.046,-74.728,0.038,2458546.478904,0.00023243923,3.633583417231769,1.8777378e-06,1.8069693346963769,0.053076033,9.452671,0.139451,8668.442048887897,128.4311,5.161485402281121,0.22199042,33.474163607325565,613.4754433899969,72.58985,66.9071,0.15285,3765.0,65.0,4.75169,0.342271,0.5440679788589478,0.016274,,,0.539888,0.0203613,"9,10,36,63",2019-05-07,2025-07-09,2025-09-18 12:19:01,,Transit
156991337,691.01,,5,5,5,5,5,5,5,4.8,46.5,11.14,3.6,3,1,1,EB,FP,10.234,0.006,,1,qlp-s87-ffi,QLP,06:39:48.91,-42:02:42.71,-11.214,0.046,18.134,0.045,2460684.183192,0.0032500263083535,6.905590826350174,1.28891409442e-05,1.7156096991519358,0.1933337841801443,0.873061,0.00352,803.7956840319666,3.242195263612559,3.3369763812838045,0.01052489595948635,,928.7406880534004,39.18363497468109,169.117,0.6915,5846.0,131.4,4.4,0.08,,,,,1.06,0.137834,"6,7,33,61,87",2019-05-02,2025-05-02,2025-09-18 12:19:01,offset on another star; TFOP FP/NEB,False Positive
233569098,2148.01,,5,5,5,5,5,5,5,19.9,88.1,127.84,27.1,1,1,0,EB,FP,10.6746,0.007,,1,qlp-s26-ffi,QLP,18:47:15.4,64:48:23.47,1.784,0.137,26.175,0.129,2458693.42328,0.00111,23.48522,0.00014,3.546,0.183,6.555885,0.021008,6020.0,19.3491,14.0152,1.01956,62.0856,782.0,53.0,299.668,5.442,5930.0,123.1,4.11,0.08,1.51,0.08,,,1.08,0.140484,"23,24,26",2020-08-10,2024-09-17,2025-07-31 12:59:22,V-shaped; other potential dips in LC; retired as TFOP FP/EB,False Positive
371188886,2000.01,,3,4,4,3,4,4,4,21.1,100.2,52.96,16.4,25,17,5,CP,CP,10.3579,0.006,,1,qlp-s65-ffi,QLP,09:45:35.3,-66:41:11.87,-73.323,0.045,12.578,0.049,2460086.660775,0.0006643,9.1270519,6.4e-06,3.549,0.722,4.971005,0.117421,4568.0,108.143,8.34235,0.436191,147.466,970.0,83.0,175.713,0.757,5400.0,283.3,4.43,0.31,1.18,0.06,,,0.98,0.131459,"9,10,11,36,37,38,63,64,65",2020-06-17,2025-09-24,2025-09-24 00:00:00,TOI-2000 c; https://arxiv.org/abs/2209.14396,Transit
261141602,6989.01,,5,5,5,5,5,5,5,23.4,73.5,30.87,20.4,3,2,2,PC,FP,11.9409,0.006,,1,qlp-s73-faintsearch,FAINT,05:04:58.07,43:15:32.27,16.962,0.198,-18.032,0.166,2460310.065308,0.0014544,1.4956727,4.4e-06,1.965,0.254,4.033392,0.197672,3708.0,182.046,6.10516,0.480293,658.968,1411.0,24.0,239.055,7.909,4812.0,159.3,4.28,0.09,1.06,0.08,,,0.779,0.0922405,"19,59,73",2024-05-30,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
389182138,1391.01,,5,5,5,5,5,5,5,26.3,134.2,22.23,10.9,4,6,5,EB,FP,10.4602,0.006,,1,qlp-s84-ffi,QLP,22:54:32.41,54:09:42.53,-94.07,0.049,9.95,0.048,2460610.162144,0.0027855,2.7260173,6.2e-06,2.703,0.933,1.26562,2.479491,1165.0,2281.09,4.98036,1.77314,4788.29,2317.0,16.0,115.746,0.4265,5256.0,125.8,4.59,0.08,0.79,0.04,,,0.899,0.113743,"16,17,57,77,84",2019-10-30,2024-12-04,2025-07-31 12:59:22,Potential level 1 candidate; retired as TFOP FP/NEB,False Positive
199162630,6181.01,,5,5,5,5,5,5,5,16.3,61.6,77.3,23.5,4,1,1,PC,FP,11.8563,0.007,,1,qlp-s56-faintsearch,FAINT,22:15:23.41,46:18:08.18,0.993,0.039,-1.698,0.043,2459847.834654,0.0029428,2.7649802,0.0006825,1.659,0.516,3.888462,0.386704,3575.0,356.104,10.4307,0.747897,1119.71,1611.0,14.0,873.578,19.013,7776.0,122.7,4.2,0.08,1.78,0.06,,,1.84,0.282351,56,2023-03-30,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
23650642,1700.01,,5,5,5,5,5,5,5,12.9,75.8,12.14,7.6,1,1,1,PC,FP,10.8219,0.007,,1,qlp,QLP,08:24:21.27,42:06:17.05,26.602,0.084,-59.738,0.052,2458843.38029,0.00428,1.12355,0.00039,1.611,0.479,1.108016,0.005274,1020.0,4.85789,3.49799,0.294974,2963.42,2055.0,12.0,189.762,1.891,5524.0,107.6,4.41,0.07,1.01,0.05,0.00660561,0.0200052,0.97,0.124259,20,2020-02-19,2020-02-19,2025-07-31 12:59:22,small centroid offset; potential odd-even,False Positive
332064670,1773.01,,5,5,5,5,5,5,5,79.7,526.5,4.76,3.6,0,12,4,KP,KP,5.2058,0.006,,1,spoc-s01-s72-b0A-KP,SPOC/QLP,08:52:35.24,28:19:47.34,-485.872,0.134,-233.651,0.109,2458870.692828,0.0001156149,0.736546250262761,8.5159076e-07,1.57322083504225,0.029374663,0.417734,0.00455,384.673312070301,4.190644,2.02311213013016,0.18257262,2657.83224148607,1831.26688012092,112.25481,12.5855,0.01235,5250.0,147.6,4.42,0.09,0.963514983654022,0.0654472,0.35,0.1,0.9,0.115017,"21,44,46,72",2020-03-12,2024-11-26,2025-07-31 12:59:22,55 Cnc e,Transit
238176110,116.01,,5,5,5,5,5,5,5,101.9,256.3,97.44,50.9,1,0,3,KP,KP,11.0443,0.006,,1,spoc-s01-s69-b0A-KP,SPOC,23:51:23.14,-70:09:10.3,96.185,0.041,-1.747,0.038,2458326.688916,7.415168e-05,2.79858018416552,3.3451747e-07,2.38010434405069,0.012993329,18.294525,0.059786,16708.7151957358,55.063156,11.9514992915279,0.7325688,332.556249023126,1089.14581691897,380.53317,149.942,0.5175,4920.0,,4.49371,,0.906655013561249,0.0553769,0.32,0.08,0.81,0.0958693,"1,27,28,67,68",2018-09-05,2024-09-09,2025-07-31 12:59:22,WASP-91 b,Transit
234523599,127.01,,5,5,5,5,4,5,5,34.9,146.7,76.0,53.9,3,0,0,CP,CP,14.1266,0.007,,1,spoc-s01-s36-b0A-CPKP,SPOC,01:02:12.45,-61:45:22.08,78.858,0.087,-27.095,0.064,2458325.650603,0.00024310609,3.79551778380905,2.2713773e-06,2.01981348473053,0.031575486,58.298733,0.608638,52278.9940978848,560.4189,10.3261619477101,0.33078393,18.0832335970318,525.943113131369,75.709694,140.225,0.86,3424.0,,4.438,,0.445371985435486,0.01356,,,0.44159,0.0205201,"1,2,28,29",2018-11-14,2021-12-09,2025-07-31 12:59:22,HATS-71 b,Transit
345724317,7042.01,,5,5,5,5,5,5,5,5.9,49.6,10.52,4.1,4,2,4,PC,FP,10.4875,0.006,,1,qlp-s79-ffi,QLP,16:39:38.44,20:44:35.02,3.558,0.062,-7.532,0.067,2460478.507055,0.0032861,2.817627,1.16e-05,1.455,0.289,0.942828,0.082897,868.0,76.3479,3.22711,0.239891,327.873,1185.0,9.0,237.065,2.6065,6320.6,104.4,4.4,0.08,1.17,0.05,-0.105,0.011,1.246,0.184685,"25,52,79",2024-08-28,2024-08-28,2025-07-31 12:59:22,slight depth aperture correlation; weak BLS; low SNR,False Positive
261257684,904.01,,1,4,1,1,4,4,4,2.2,53.8,5.96,2.6,8,5,6,CP,CP,10.846,0.007,,1,spoc-s01-s69-b0A-PC,SPOC,05:57:29.11,-83:07:47.02,-28.941,0.032,110.858,0.033,2458626.968411,0.00085205893,10.8772748198649,1.1637236e-05,2.68295326929903,0.21896666,1.985692,0.069269,1827.21893785382,63.796677,2.30961299849982,0.41049486,8.31686430387797,433.1214112378,28.084484,46.0891,0.0349,3992.0,170.0,4.61929,0.240707,0.532438993453979,0.0157936,,,0.529185,0.0202724,"12,13,27,38,39",2019-07-15,2024-08-14,2025-07-31 12:59:22,TOI-904 b,Transit
36440357,546.01,,5,5,5,5,5,5,5,14.7,56.1,118.92,32.0,0,0,0,KP,KP,13.1573,0.013,,1,spoc,UNKNOWN,06:48:46.71,-00:40:22.03,-3.659,0.049,-3.898,0.044,2459211.46641,0.0041813,9.20164964153958,3.1409043e-05,4.43173329634051,0.18872592,15.101072,0.457213,13812.3233628416,421.02008,13.4373959285322,0.48492947,203.951675432255,963.832505486393,24.720894,726.412,14.8815,6190.0,,4.36651,,1.12270998954773,,,,1.21,,"6,33",2019-03-28,2021-12-02,2025-07-31 12:59:22,CoRoT-4 b,Transit
147950620,1194.01,,3,5,5,3,4,4,4,67.4,211.7,57.81,29.6,18,32,4,CP,CP,10.4782,0.006,,1,qlp-s75-ffi,SPOC/QLP,11:11:17.16,69:57:53.19,79.486,0.045,15.428,0.044,2460367.07216,0.000337,2.3106428,9e-07,1.294,0.044,7.529571,0.119185,6911.0,109.767,8.76741,0.498445,203.685,1052.0,124.0,149.667,0.652,5339.9,155.2,4.41,0.09,0.99,0.06,,,0.918,0.118409,"14,20,21,40,41,47,48,74,75",2019-08-27,2024-05-15,2025-07-31 12:59:22,TOI-1194 b,Transit
